duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo
0.36759619016278194,0.0,0.41,0.539,0.5721817427877496,1.0,0.6511803987426652,0.650834415004121,0.6523308122323395,0.141,0.5485502296696892
0.26543212184897524,0.0,0.6900000000000001,0.871,0.7456311829867899,0.0,0.6512163502348937,0.6512562853633294,0.6512403127093418,0.561,0.44284577351372695
0.23396955271434078,0.0,0.8290000000000001,0.915,0.8806350334695812,1.0,0.6521857037740388,0.6537551947225521,0.6540135000358798,0.779,0.42353847985611975
0.3073149024168608,0.0,0.839,0.641,0.7346721165807713,0.0,0.6519186775178207,0.651209693252646,0.6515793113121541,0.927,0.28630692393014034
0.16790507566947008,0.0,0.439,0.891,0.7882826846750786,1.0,0.6515368204369747,0.6509404931992638,0.6577467234661987,0.6950000000000001,0.6096304605300263
0.2439410200700789,0.0,0.61,0.762,0.7116284580297376,1.0,0.6511431059814655,0.651742493474856,0.6512975393355647,0.634,0.3152271317295099
0.3655506650761183,0.0,0.599,0.47,0.5754990818079497,1.0,0.6512789100737457,0.6557142957601879,0.652251689393552,0.298,0.47538805717615956
0.297367742031988,0.0,0.728,0.94,0.7722883715419703,1.0,0.651268263622625,0.651860422480434,0.6522253005383779,0.967,0.39130952455554385
0.2835052895708137,0.0,0.478,0.736,0.6484805402523548,1.0,0.6512669327572237,0.6510444999642991,0.6523439929255592,0.5640000000000001,0.5852284477086299
0.3349874538634996,0.0,0.348,0.532,0.7220543806646527,1.0,0.6512190129380434,0.6582752003402582,0.6521857037740388,0.148,0.48867317971888186
0.3459555070247146,0.0,0.761,0.627,0.7414845092115396,1.0,0.6514943147288197,0.6530920158498615,0.652475696489412,0.891,0.36662551620847617
0.34286478219084343,0.0,0.769,0.47,0.5061903915644809,1.0,0.6528696255833989,0.6514969717658967,0.6516138240716705,0.465,0.1954479655589465
0.1945791715436423,0.0,0.729,0.881,0.7728807535098632,0.0,0.6511550940120079,0.6510858160067021,0.6519372065634367,0.963,0.42151437863852564
0.26441870814059154,0.0,0.8290000000000001,0.965,0.3893726674960015,0.0,0.6515740007715938,0.6537681346182438,0.6567742998066601,0.729,0.480539175445083
0.29629449577993594,0.0,0.5660000000000001,0.597,0.49979266631123753,0.0,0.6511830621338741,0.6509391593221509,0.6521460909918573,0.132,0.3803492984577978
0.38517199986537687,1.0,0.949,0.661,0.8190865470055092,0.0,0.6515394765535589,0.6511803987426652,0.6513826683186215,0.76,0.33330617820863917
0.4127192769237099,0.0,0.753,0.745,0.7329542088738819,0.0,0.6511937151919405,0.6513002004471349,0.6516615943362701,0.6920000000000001,0.29204083295211714
0.3163645746467076,0.0,0.8300000000000001,0.7000000000000001,0.642615958770215,0.0,0.6521064623721685,0.65167220729947,0.6515978963485309,0.669,0.3025310665070782
0.37883909907147384,0.0,0.514,0.8170000000000001,0.6860967952135537,1.0,0.6514438202444652,0.6509351576225278,0.6552880573393048,0.734,0.8488002657024509
0.24860421894223544,0.0,0.751,0.834,0.7480007108583615,0.0,0.6513600613273774,0.6547054523872022,0.6554012589027927,0.894,0.27408085125049353
0.34790006469393786,0.0,0.593,0.592,0.7030981576920798,0.0,0.6511058034612195,0.6525677748014916,0.652475696489412,0.0717,0.33096874862918846
0.23738561700440897,0.0,0.543,0.79,0.7064747349090694,1.0,0.6514318580482417,0.6514610969682091,0.6520813561368519,0.655,0.4531668097532853
0.2677244561782711,0.0,0.529,0.854,0.7783899058112671,1.0,0.6511790670280948,0.6507853154396965,0.6514996287458537,0.444,0.29912205393007774
0.33127222685508934,0.0,0.458,0.795,0.8770807416622238,1.0,0.651542132612147,0.65081986553146,0.6517835840861096,0.513,0.4506476497239578
0.3830516840991277,1.0,0.88,0.8140000000000001,0.6968781470292045,0.0,0.6526334860060303,0.6530005196645033,0.6515554120332306,0.942,0.543731239464334
0.245163847681302,0.0,0.5650000000000001,0.547,0.6130560985723594,1.0,0.6512403127093418,0.6581234235092608,0.6533398054002558,0.252,0.14853017665453042
0.31010646453239,0.0,0.721,0.836,0.8351993365321959,0.0,0.6534958695217832,0.6522648811048428,0.6538715612531887,0.508,0.469760679797214
0.33169666396173714,0.0,0.793,0.49,0.7007878680172976,1.0,0.6511417739157407,0.6545012968675727,0.6542193772580197,0.632,0.35670554027209433
0.27777258398058435,0.0,0.736,0.666,0.7785083822048458,1.0,0.651227000739062,0.6515673622657177,0.6521989044841421,0.224,0.24131297116752415
0.30950813909570596,1.0,0.854,0.543,0.7052307327764943,0.0,0.6519001452495478,0.6513135052081013,0.6513361202383736,0.868,0.324081791235579
0.2439410200700789,0.0,0.6930000000000001,0.722,0.6921390912860613,0.0,0.6513387805752929,0.6539877167922009,0.6513441010875227,0.96,0.3550574330887283
0.4664432918369714,1.0,0.628,0.749,0.763639594810734,1.0,0.6511777353008898,0.6515354923569511,0.6525546266193721,0.31,0.4880653226968799
0.3342619842715201,1.0,0.914,0.607,0.7353237367454535,1.0,0.6549595681869521,0.6516111695996446,0.651463754714661,0.666,0.2928868195291302
0.319356201830128,0.0,0.658,0.546,0.494757419584148,1.0,0.65288272464428,0.6517928605234031,0.6516377116346708,0.717,0.735218734529412
0.3024030245350825,0.0,0.675,0.553,0.6099164741425271,1.0,0.6514252118953124,0.6519252954050212,0.6523439929255592,0.594,0.24254121834600229
0.3565009928462715,1.0,0.51,0.931,0.8748889283810201,1.0,0.6553006483436564,0.6517597268515566,0.6571856892772512,0.53,0.9438703572569984
0.29659365849827796,0.0,0.774,0.684,0.7908299271370179,0.0,0.6513214874251887,0.6516921039839281,0.6517955107919632,0.354,0.2925546914655621
0.2694951255174581,1.0,0.926,0.733,0.9938392275339138,1.0,0.65163903857933,0.6521196736606436,0.6531442504519552,0.65,0.5179317821490567
0.231950204365532,0.0,0.488,0.923,0.8514898406492506,1.0,0.6521460909918573,0.6524888563635899,0.6528696255833989,0.8180000000000001,0.8307901514629301
0.3173611604521845,0.0,0.626,0.532,0.6436822463124223,1.0,0.6511444380347425,0.6546544843163496,0.6524098683656366,0.33,0.49352350276042295
0.1557628088387625,1.0,0.923,0.912,0.9283810200817487,0.0,0.6542707368299499,0.6511883887643718,0.652251689393552,0.287,0.2756600261942511
0.36739612509489067,0.0,0.666,0.589,0.6724127717552277,1.0,0.651168412857266,0.6552250537490435,0.6555768184953747,0.642,0.14820431515819946
0.380185331304013,0.0,0.58,0.582,0.5060126769741129,1.0,0.6511670810292328,0.6533658398906227,0.6524098683656366,0.199,0.3177650914605489
0.2403267604791091,0.0,0.674,0.623,0.716841419347195,1.0,0.6511550940120079,0.6508321459048347,0.6514278703982613,0.452,0.47144011981676565
0.23534009191774524,0.0,0.647,0.49,0.7716959895740774,1.0,0.6511617535914457,0.6592377600484195,0.6538198685795713,0.298,0.5077172775525297
0.3280057439241922,0.0,0.664,0.396,0.5295894792962502,0.0,0.6511750718086037,0.6574255334541226,0.6542963998942718,0.453,0.31794682191042567
0.24468892686593402,0.0,0.648,0.667,0.5381790178306972,1.0,0.651192383604097,0.6514890004835248,0.6519848377533743,0.669,0.36529700395420395
0.3770684297322868,0.0,0.444,0.484,0.5781648006634679,1.0,0.6511630854697269,0.6523703487266597,0.6525677748014916,0.263,0.6040908150924006
0.2997853507495896,0.0,0.527,0.878,0.7325987796931461,1.0,0.6513427709796835,0.6507850884642185,0.6519107355106638,0.757,0.5105685656454252
0.26730188883861294,1.0,0.879,0.681,0.5402523547183223,0.0,0.6539361184401905,0.6510045057751701,0.6516682275519436,0.8170000000000001,0.30491862862442587
0.30888550668815656,0.0,0.861,0.629,0.5845625259167111,1.0,0.6514252118953124,0.6515461165911667,0.6512602782339952,0.459,0.5181260457334079
0.40449230216930376,0.0,0.385,0.443,0.5002073336887625,0.0,0.6511710764755875,0.6516191328370886,0.6519716090351328,0.275,0.6264185941583059
0.2562440868618953,0.0,0.666,0.854,0.5704045968840709,0.0,0.65153017989214,0.6508364171245403,0.6548707664832172,0.748,0.5366562850536106
0.26533115443153477,0.0,0.85,0.674,0.5977134056039335,0.0,0.6512749177530311,0.654819955154639,0.6512522923753448,0.74,0.3991114007657745
0.24643528923425567,0.0,0.663,0.8190000000000001,0.6283395533439962,1.0,0.6512243381901829,0.652725397324659,0.6519940968581927,0.73,0.4672477863351236
0.323170526488989,0.0,0.8260000000000001,0.656,0.5652508737634027,1.0,0.6515992237403535,0.6509124793982435,0.651140441837575,0.852,0.49284671349881254
0.36659773459031536,0.0,0.6960000000000001,0.627,0.7370416444523429,1.0,0.6512230068964353,0.6516894512908518,0.6520972134347428,0.322,0.4056411638268674
0.3167385280446351,0.0,0.6880000000000001,0.716,0.8334814288253065,0.0,0.6511737400435362,0.6525151703086574,0.6525546266193721,0.352,0.28028475281525533
0.18266314651868085,0.0,0.852,0.75,0.7652390261240448,1.0,0.6530005196645033,0.6563830426548765,0.6542579011084997,0.934,0.12971794180865667
0.3909047054556062,0.0,0.467,0.622,0.6407203364729578,1.0,0.65119105200355,0.6555267253426801,0.6520826776734835,0.455,0.7087612876542358
0.33349164027178935,0.0,0.707,0.514,0.6388839523724898,0.0,0.6512509613533113,0.6573896602295297,0.6545268573436688,0.687,0.4932039078313292
0.26730188883861294,0.0,0.742,0.591,0.8465730703157396,0.0,0.6534178804576852,0.6553006483436564,0.6530005196645033,0.932,0.2922852290743654
0.22973079094883198,0.0,0.729,0.752,0.8052248089568154,0.0,0.6511510981141687,0.6537940067354365,0.6532877082574066,0.792,0.36779109771458296
0.3130476080070902,0.0,0.6960000000000001,0.945,0.7048160653989692,0.0,0.6513454311818715,0.6508186641415862,0.651920001128172,0.834,0.4619086710490861
0.2255425128920434,0.0,0.789,0.7020000000000001,0.6733013447070672,1.0,0.6531442504519552,0.6512230068964353,0.6537293072876266,0.8260000000000001,0.3080205794068067
0.25777729579339825,0.0,0.541,0.864,0.7793377169598958,1.0,0.6512536233843635,0.6507934329496122,0.6519689630907286,0.435,0.4589696510148707
0.24680924263218323,0.0,0.652,0.609,0.6250814525205852,0.0,0.6512709253141283,0.6542322213166086,0.6538457201017575,0.482,0.27992755848273876
0.36308257264979643,0.0,0.774,0.881,0.7931994550085896,1.0,0.6519967421653781,0.6509204838502823,0.6545651762330492,0.775,0.38974914931349763
0.3397983643278375,0.0,0.481,0.638,0.7232391446004384,1.0,0.6511457700755648,0.6528040985871598,0.6528172081904194,0.497,0.17388470769597117
0.34391185170504057,1.0,0.708,0.587,0.6007345536401872,0.0,0.6527778731199723,0.6543605084045496,0.6517332128754446,0.554,0.20143253727040866
0.3678448691724037,0.0,0.544,0.659,0.6445115810674724,1.0,0.6511750718086037,0.6562969449875621,0.6524493709706972,0.361,0.3673273717390352
0.2840793080366325,1.0,0.908,0.557,0.8191457852022984,0.0,0.6521989044841421,0.6539619229108595,0.6517212795609375,0.897,0.24261641715284787
0.2620665412676273,0.0,0.725,0.583,0.48154730170013627,0.0,0.6513467612627231,0.6547054523872022,0.6516629210096861,0.762,0.1796499495541337
0.2818355876490672,0.0,0.554,0.8200000000000001,0.772229133345181,1.0,0.6511724082658619,0.6510258373346408,0.6529089163759796,0.752,0.17440483277665328
0.26730188883861294,0.0,0.742,0.591,0.8465730703157396,0.0,0.6534178804576852,0.6553006483436564,0.6530005196645033,0.932,0.2922852290743654
0.3076888558147884,0.0,0.7030000000000001,0.715,0.7161305609857236,0.0,0.6513494213839071,0.6539490219961666,0.6559383612051762,0.682,0.24247855267363094
0.2793431882518801,0.0,0.852,0.616,0.7904152597594929,1.0,0.6517716561043259,0.6513773493812484,0.654972241782345,0.685,0.2722322139155392
0.2525924319311328,0.0,0.683,0.766,0.6829571707837214,1.0,0.6528303156981473,0.6514810286885525,0.654946891489776,0.624,0.24169523176898933
0.3487227621693785,1.0,0.509,0.774,0.8303418043954742,1.0,0.6512283319941798,0.6508029117814527,0.6526728887282206,0.0824,0.4086616492351655
0.35281194257571624,0.0,0.657,0.629,0.7779752384337422,1.0,0.6518180355154117,0.6533398054002558,0.6541165256703083,0.726,0.26738815744123523
0.2914331016068778,0.0,0.8140000000000001,0.657,0.6655411409276701,0.0,0.6522384958691783,0.6542835697605112,0.6519716090351328,0.873,0.28646358811106865
0.2934281429848213,0.0,0.802,0.77,0.8928973402049641,1.0,0.6520073227199995,0.6526728887282206,0.6513427709796835,0.778,0.21287528904541386
0.3993467034138206,1.0,0.85,0.7000000000000001,0.6860375570167645,1.0,0.6514145773276787,0.6515978963485309,0.6539877167922009,0.722,0.31683137294221597
0.26221425285980865,1.0,0.8170000000000001,0.585,0.7927847876310645,1.0,0.6511790670280948,0.6564444301575627,0.652725397324659,0.916,0.336502127499577
0.21482313874045023,0.0,0.677,0.52,0.6999585332622476,0.0,0.6551367137241628,0.6508146594457821,0.6514863432754165,0.768,0.9559397657557167
0.2884171674525921,0.0,0.645,0.792,0.6356850897458681,0.0,0.6512576163332626,0.6515261953917708,0.6523571717592078,0.666,0.24595649749023984
0.1820405141111315,1.0,0.733,0.794,0.661216752562052,1.0,0.6537163597606678,0.6541808285029079,0.6569805618794019,0.8320000000000001,0.2792445026538912
0.3041980008451347,0.0,0.581,0.863,0.9490551507612108,1.0,0.6542450626020784,0.6519716090351328,0.6547309185135957,0.67,0.6876241563633857
0.3489845295479278,0.0,0.756,0.808,0.8539778449144009,1.0,0.6514983002630187,0.6510111722113132,0.659056889412732,0.638,0.3671331081546839
0.30133164805002005,1.0,0.837,0.834,0.8409454416207571,0.0,0.6540392725936474,0.6534178804576852,0.6519927741793573,0.679,0.27332886318203753
0.26742529345992905,0.0,0.786,0.842,0.7674900776020378,0.0,0.6517186275433302,0.6508183971648752,0.6568593672447457,0.685,0.2898976669570176
0.2439410200700789,0.0,0.61,0.762,0.7116284580297376,1.0,0.6511431059814655,0.651742493474856,0.6512975393355647,0.634,0.3152271317295099
0.27759682588355844,0.0,0.723,0.927,0.7240684793554885,1.0,0.6535218465333521,0.6520073227199995,0.652475696489412,0.601,0.6553701347938613
0.25902443037548667,0.0,0.736,0.811,0.8234701735679166,0.0,0.6518551250093784,0.6507953020575122,0.6521989044841421,0.609,0.32702707783703167
0.3452076002288595,1.0,0.8310000000000001,0.79,0.791244594514543,0.0,0.6529612740985627,0.6508097201879223,0.651463754714661,0.791,0.2620929081258577
0.3548069839536598,0.0,0.926,0.56,0.9379183697648243,0.0,0.6514159066971965,0.6531573034781626,0.651847178319393,0.974,0.2606891970647399
0.40449230216930376,0.0,0.385,0.443,0.5002073336887625,0.0,0.6511710764755875,0.6516191328370886,0.6519716090351328,0.275,0.6264185941583059
0.28333140124077744,0.0,0.61,0.723,0.6219418280907529,1.0,0.6513401107235617,0.6509151475939814,0.6517729814984904,0.45,0.2872030430450504
0.3791382617898158,0.0,0.6990000000000001,0.618,0.6358035661394468,1.0,0.6515686899962054,0.6514464783564051,0.6519927741793573,0.679,0.30486222951929165
0.29679372356616923,1.0,0.793,0.805,0.6822463124222499,1.0,0.6538198685795713,0.657628116837976,0.6520430240896278,0.659,0.7927834211697176
0.3404209967353869,0.0,0.677,0.648,0.80984538830638,1.0,0.6511231236924546,0.6520892850973679,0.6578294985114386,0.448,0.40614875577307513
0.3346882911451575,0.0,0.682,0.744,0.6569516023932231,1.0,0.6512642709871558,0.6556643516269065,0.6515766560712548,0.8270000000000001,0.5087011286087594
0.3354848118827432,0.0,0.725,0.915,0.7936733605829038,1.0,0.65120436743652,0.6524362053393443,0.6533007360476337,0.879,0.47998145096097816
0.36759619016278194,0.0,0.41,0.539,0.5721817427877496,1.0,0.6511803987426652,0.650834415004121,0.6523308122323395,0.141,0.5485502296696892
0.29659365849827796,0.0,0.774,0.684,0.7908299271370179,0.0,0.6513214874251887,0.6516921039839281,0.6517955107919632,0.354,0.2925546914655621
0.3227217824114759,0.0,0.652,0.447,0.7442687044606362,1.0,0.6511604217006199,0.6541551155761823,0.6541036569213622,0.234,0.4736835508876593
0.24257048086667443,0.0,0.8300000000000001,0.791,0.7233576209940169,0.0,0.6546544843163496,0.6508122565819141,0.6537681346182438,0.606,0.3263064226047614
0.3084367626106435,0.0,0.622,0.608,0.7692672235057165,1.0,0.6512576163332626,0.6526072074916348,0.6543605084045496,0.607,0.2402915207078714
0.29118442259725597,0.0,0.545,0.865,0.732361826905989,0.0,0.6511590897972562,0.650866312539218,0.6530005196645033,0.543,0.29887139124059237
0.30514597270888105,0.0,0.92,0.487,0.7400627924885966,0.0,0.6531834027368411,0.6509151475939814,0.651325478353286,0.806,0.2601878716857693
0.26201605755890706,0.0,0.677,0.771,0.7238315265683313,1.0,0.6514052713535043,0.6513972942656627,0.6529612740985627,0.936,0.3045175683212493
0.25453698960035603,0.0,0.517,0.89,0.8315858065280493,1.0,0.6514956432544948,0.6508444253618926,0.6518736650269794,0.632,0.41793616874612266
0.3150931330937539,0.0,0.751,0.5680000000000001,0.7487708074166223,0.0,0.6519372065634367,0.6525809210119461,0.6511617535914457,0.646,0.4805579751467945
0.3860433112825481,0.0,0.612,0.579,0.6903619453823826,0.0,0.6515142411121487,0.6545140785567387,0.6515182260015905,0.716,0.2192922538962382
0.3502690594698089,0.0,0.562,0.594,0.7993009892778864,0.0,0.6515208825226151,0.6549342116964153,0.6548453669212778,0.423,0.07244151726125943
0.3516900823819336,0.0,0.548,0.5630000000000001,0.6547005509152302,1.0,0.6512003729403578,0.6546799743061928,0.65239669703649,0.483,0.7186561973216693
0.3036987730589014,1.0,0.618,0.844,0.8305195189858421,0.0,0.6552376609247463,0.6510151719319232,0.6516217871303719,0.6970000000000001,0.20739204271292233
0.35037002688724933,0.0,0.768,0.541,0.7634618802203661,0.0,0.6521064623721685,0.6545268573436688,0.6521989044841421,0.644,0.2782293187614757
0.23152576725888424,0.0,0.457,0.926,0.7469936615129436,1.0,0.6512842329838616,0.6507841805592489,0.652039057883053,0.41,0.26725655952925553
0.32628555829372546,0.0,0.635,0.854,0.7731177062970204,0.0,0.651592586633312,0.6508549689428995,0.6516071877801133,0.59,0.31041440809139165
0.27984054627112376,1.0,0.8,0.922,0.7668976956341449,0.0,0.6539361184401905,0.6547181869475835,0.6512469682091915,0.801,0.29650262882495604
0.32680909305082406,1.0,0.622,0.669,0.5717670754102245,1.0,0.655073518211524,0.6511324491077108,0.6527909868948492,0.5700000000000001,0.2664732386246138
0.2504982929027385,1.0,0.913,0.864,0.7509626206978259,1.0,0.6536126889293071,0.6533267846253618,0.6511803987426652,0.717,0.2923917607173966
0.21544577114799957,0.0,0.589,0.756,0.6302944138380429,1.0,0.6511937151919405,0.6534048738833232,0.6521989044841421,0.767,0.2548926223703918
0.25296638532906035,0.0,0.781,0.583,0.6066583733191162,0.0,0.6516138240716705,0.651920001128172,0.6515501004393873,0.91,0.6576636984026522
0.30302565694263184,0.0,0.643,0.536,0.7391742195367573,1.0,0.6511484341198177,0.6570047538340988,0.6518829338453164,0.471,0.4487050138804464
0.38738954351508725,0.0,0.676,0.601,0.7799300989277886,1.0,0.6511737400435362,0.6521460909918573,0.652725397324659,0.206,0.4300369100810268
0.21577111060419657,0.0,0.659,0.966,0.9056335525146615,0.0,0.6514943147288197,0.6511497661232345,0.651429199628854,0.687,0.26126572125055614
0.4069099108869053,0.0,0.6970000000000001,0.925,0.8211598838931343,0.0,0.6536256565355362,0.6515952415204935,0.6520403799689749,0.678,0.28597479586657226
0.3062678329026637,0.0,0.406,0.73,0.6985960547360939,1.0,0.6511977098791785,0.6514052713535043,0.6537940067354365,0.207,0.7439417961235016
0.26974380452707986,0.0,0.346,0.43,0.42953616491913993,1.0,0.6511857254744614,0.6575567530005051,0.6526203477477672,0.171,0.48596602267244043
0.4234386510753031,0.0,0.5690000000000001,0.385,0.48290978022628994,0.0,0.6514424911674832,0.6552376609247463,0.6519424999819632,0.339,0.30343971875646236
0.3491471992760263,0.0,0.66,0.71,0.8014928025590902,1.0,0.6513228177479369,0.6509191498031213,0.6517570757343913,0.233,0.2924732260914794
0.3463556371604971,0.0,0.721,0.723,0.6510870209110835,0.0,0.6516178056680804,0.65213288320277,0.6516443462077873,0.761,0.23572945975923854
0.3700381058512488,0.0,0.587,0.679,0.699662342278301,1.0,0.6520099676898558,0.6518935258048323,0.6561242128004391,0.65,0.8075599867148775
0.2266400661149608,0.0,0.325,0.887,0.8217522658610272,1.0,0.6515354923569511,0.6526860189296436,0.6563461657432066,0.705,0.946395783853563
0.24922685134978484,1.0,0.775,0.729,0.8199751199573485,0.0,0.6529220090338937,0.6511817304445939,0.6512589472901535,0.895,0.33465349016462265
0.3275326928758139,0.0,0.377,0.395,0.5597417214619987,1.0,0.6512203442703586,0.6584841313334412,0.6546417348699485,0.221,0.5137331821001773
0.26700272612027093,0.0,0.8200000000000001,0.761,0.9097209880931225,1.0,0.6536645443996449,0.6514185653946408,0.653651584276884,0.584,0.28893261560249917
0.31449480765706983,0.0,0.539,0.926,0.685741366032818,1.0,0.6514424911674832,0.6509645010324778,0.6554640336297706,0.454,0.5324263521685456
0.28445326143456007,0.0,0.605,0.609,0.6520940702565015,1.0,0.6511484341198177,0.6532616457057797,0.6520826776734835,0.275,0.42987397933286137
0.4164588109029853,1.0,0.623,0.896,0.7909484035305965,1.0,0.6540263876535146,0.6512443060481645,0.6520284805822776,0.613,0.27473884081039246
0.29460048688732415,0.0,0.657,0.513,0.5661394467152421,1.0,0.6510978088089543,0.6534048738833232,0.6520985347636205,0.56,0.316455378907988
0.33443774236854606,0.0,0.874,0.768,0.828446182098217,1.0,0.6548453669212778,0.6515155694230074,0.651324148057305,0.636,0.343276286682918
0.2822843317265803,0.0,0.721,0.79,0.8261358924234347,1.0,0.6524230378021234,0.6531964489566,0.6521064623721685,0.8210000000000001,0.32476484706442665
0.501594911242161,0.0,0.709,0.449,0.640957289260115,0.0,0.6513108443623431,0.6539361184401905,0.6525546266193721,0.204,0.38669106450177665
0.33101045947654006,0.0,0.463,0.674,0.7493039511877259,1.0,0.6512030359505561,0.6509311558206254,0.6524098683656366,0.259,0.20506087970070874
0.27099093910916827,0.0,0.896,0.457,0.5329068183164505,0.0,0.6518114110731127,0.6537293072876266,0.6518842578972361,0.921,0.30535102176378803
0.19699865002823352,0.0,0.647,0.8180000000000001,0.8649369113204194,0.0,0.65163903857933,0.6538586419768645,0.6536256565355362,0.8160000000000001,0.8065260031207506
0.2334703249281075,0.0,0.499,0.708,0.6541081689473373,1.0,0.6511790670280948,0.65086124138241,0.651341440858361,0.617,0.6734617144074647
